Time Passed (days),Orbital Period (days),Barycentric X Position of Alpha A (m),Barycentric Y Position of Alpha A (m),Barycentric X Position of Alpha B (m),Barycentric Y Position of Alpha B (m),Scalar Distance Between Both Masses (m),Radius of Alpha A from the Barycenter (m),Radius of Alpha B from the Barycenter (m),Orbital Velocity of Alpha A (m/s),Orbital Velocity of Alpha B (m/s),Kinetic Energy of Alpha A (J),Kinetic Energy of Alpha B (J),Relative Kinetic Energy Within the System (J),Gravitational Potential Energy (J),Total Mechanical Energy Within the System (J),Acceleration of Alpha A (m/s/s),Acceleration of Alpha B (m/s/s),Relative Net Acceleration (m/s/s)
758.4783602258505,29143.0723794471,646919663465.9492,426478736438.7714,-782737051375.9275,-516015708729.7842,1712370900671.3618,774847832553.7913,937523068117.5706,22815.033774838423,20741.413327340353,5.699757139309847e+38,3.893366352680927e+38,9.593123491990773e+38,-1.5450074373272409e+38,-3.779465395714286e+37,4.119918458191709e-05,4.9848737146076474e-05,9.104792172799357e-05
787.6506048499217,29143.0723794471,638883333727.2843,440391208917.33685,-773013536388.2611,-532849031783.9601,1714832160289.2778,775961552530.8982,938870607758.3796,22793.348225454432,20721.698741447435,5.688927120428753e+38,3.885968628518304e+38,9.574895748947057e+38,-1.5427899232737186e+38,-3.779465395714286e+37,4.1081004946923386e-05,4.97057463169957e-05,9.078675126391908e-05
816.822849473993,29143.0723794471,630657527022.019,454064699716.9132,-763060764739.3491,-549393200209.9668,1717375449258.5164,777112390789.4786,940263058469.0377,22770.983634543794,20701.366830982068,5.6777687677470415e+38,3.878346627471505e+38,9.556115395218546e+38,-1.5405051808224343e+38,-3.779465395714286e+37,4.095941999813135e-05,4.9558635246357824e-05,9.051805524448918e-05
845.995094098064,29143.0723794471,622251743948.1781,467497041150.7877,-752890231627.906,-565645591226.6437,1719999753438.0823,778299888430.7323,941699865007.35,22747.95301843404,20680.42942923943,5.666289563491262e+38,3.870505460468658e+38,9.53679502395992e+38,-1.5381547420060367e+38,-3.779465395714286e+37,4.083452698578307e-05,4.940752160158283e-05,9.024204858736591e-05
875.1673387221352,29143.0723794471,613675387356.0072,480686525115.35565,-742513313983.2351,-581604138122.9993,1722704050858.3022,779523583013.3818,943180467844.9204,22724.26949355761,20658.898460521243,5.654497042973372e+38,3.862450274699249e+38,9.516947317672621e+38,-1.5357401497267455e+38,-3.779465395714286e+37,4.0706423693118045e-05,4.9252523694988134e-05,8.995894738810618e-05
904.3395833462063,29143.0723794471,604937739862.9143,493631885821.03345,-731941243259.5482,-597267309363.5708,1725487313650.5427,780783009426.8706,944704304223.6721,22699.946251739195,20636.78591766921,5.642398780158739e+38,3.854186243755978e+38,9.496585023914718e+38,-1.5332629548013066e+38,-3.779465395714286e+37,4.057520824098746e-05,4.909376024738262e-05,8.966896848837008e-05
933.5118279702775,29143.0723794471,596047943242.2332,506332281546.5966,-721185080497.5085,-612634086512.1804,1728348509901.0537,782077700730.2268,946270809170.8269,22674.996536467144,20614.103840493073,5.630002373820327e+38,3.845718558177013e+38,9.47572093199734e+38,-1.5307247131259769e+38,-3.779465395714286e+37,4.0440978900830715e-05,4.8931350161778604e-05,8.937232906260933e-05
962.6840725943488,29143.0723794471,587014979688.0852,518787275603.384,-710255693655.7494,-627703941199.6744,1731286605425.1455,783407188954.8784,947879416470.2671,22649.433620197273,20590.864295137228,5.617315434307161e+38,3.837052416407852e+38,9.454367850715013e+38,-1.5281269829672852e+38,-3.779465395714286e+37,4.0303833916389796e-05,4.876541230767605e-05,8.906924622406585e-05
991.8563172184198,29143.0723794471,577847654941.9978,530996816687.5685,-699163737195.0139,-642476811351.2568,1734300565458.6843,784771005870.0547,949529559588.6296,22623.270782727242,20567.079354420617,5.604345570949171e+38,3.828193016197865e+38,9.432538587147035e+38,-1.5254713223830902e+38,-3.779465395714286e+37,4.0163871334452685e-05,4.859606531627148e-05,8.875993665072417e-05
1021.0285618424911,29143.0723794471,568554583252.0103,542961218789.196,-687919633879.504,-656953076877.5354,1737389356264.634,786168683709.747,951220672554.8871,22596.52129066998,20542.761079175812,5.5911003801147344e+38,3.81914554644271e+38,9.410245926557444e+38,-1.5227592867772963e+38,-3.779465395714286e+37,4.002118884483743e-05,4.842342738684749e-05,8.844461623168492e-05
1050.2008064665622,29143.0723794471,559144174121.815,554681140816.2086,-676533558744.0743,-671133535020.7164,1740551946653.0637,787599755860.5114,952952190792.5524,22569.198378045952,20517.921500605175,5.577587433932133e+38,3.809915179480215e+38,9.387502613412347e+38,-1.519992426590495e+38,-3.779465395714286e+37,3.987588362975339e-05,4.824761610450825e-05,8.812349973426165e-05
1079.3730510906335,29143.0723794471,549624620796.03827,566157566080.4523,-665015425162.0574,-685019375533.807,1743787309413.7073,789063757509.7025,954723551904.0048,22541.315228005165,20492.57260366416,5.5638142696808584e+38,3.8005070638438446e+38,9.364321333524703e+38,-1.51717228512777e+38,-3.779465395714286e+37,3.9728052222606064e-05,4.8068748269341035e-05,8.77968004919471e-05
1108.5452957147047,29143.0723794471,540003890418.01154,577391781780.9393,-653374872936.7101,-698612155856.4956,1747094422660.7454,790560226253.9873,956534196406.758,22512.884955682468,20466.726311474828,5.549788379854345e+38,3.790926317474785e+38,9.340714697329129e+38,-1.5143003965239798e+38,-3.779465395714286e+37,3.957779037624799e-05,4.7886939737007234e-05,8.746473011325522e-05
1137.7175403387757,29143.0723794471,530289715788.3065,588385358607.6255,-641621258329.4979,-711913776436.8507,1750472271090.049,792088702668.2472,958383568421.8019,22483.920592182236,20440.394470766176,5.5355172028913426e+38,3.781178021390783e+38,9.316695224282126e+38,-1.5113782838459495e+38,-3.779465395714286e+37,3.9425192940619274e-05,4.770230527069404e-05,8.712749821131332e-05
1166.889784962847,29143.0723794471,520489588645.63824,599140130577.0304,-629763645930.3579,-724926456333.5339,1753919847149.673,793648730835.227,960271116314.446,22454.435069681876,20413.588838331514,5.5210081145692245e+38,3.7712672138071e+38,9.292275328376325e+38,-1.5084074573301936e+38,-3.779465395714286e+37,3.927035374966587e-05,4.7514958404291855e-05,8.678531215395771e-05
1196.0620295869182,29143.0723794471,510610754388.1378,609658175197.4557,-617810802270.7302,-737652709216.811,1757436152124.3315,795239858836.26,962196293288.0715,22424.44120764183,20386.321068491885,5.5062684200510854e+38,3.761198884704107e+38,9.267467304755192e+38,-1.505389412754514e+38,-3.779465395714286e+37,3.911336551739905e-05,4.7325011316632003e-05,8.643837683403106e-05
1225.2342742109893,29143.0723794471,500660208143.64514,619941794055.9021,-605771191068.8303,-750095319879.7931,1761020197137.0247,796861639204.5037,964158557932.521,22393.9517000876,20358.60270153392,5.491305346567127e+38,3.7509779708280835e+38,9.24228331739521e+38,-1.5023256299394643e+38,-3.779465395714286e+37,3.89543197428272e-05,4.713257471645943e-05,8.608689445928663e-05
1254.4065188350605,29143.0723794471,490644692108.78864,629993493892.896,-593652970010.0812,-762257321340.0233,1764671004066.53,798513629340.1049,966157374726.4252,22362.979103965492,20330.445153123976,5.47612603672815e+38,3.740609351123849e+38,9.216735387851999e+38,-1.499217571379247e+38,-3.779465395714286e+37,3.879330662366888e-05,4.69377577380303e-05,8.573106436169918e-05
1283.5787634591318,29143.0723794471,480570694054.73346,639815968242.4559,-581463988939.1526,-774141972624.8499,1768387606387.1392,800195391890.1805,968192214496.9586,22331.53582850728,20301.859704639417,5.460737542435952e+38,3.7300978425750984e+38,9.19083538501105e+38,-1.4960666809948306e+38,-3.779465395714286e+37,3.863041497839709e-05,4.674066784678985e-05,8.537108282518694e-05
1312.7510080832028,29143.0723794471,470444446918.7283,649412079681.2461,-569211789365.7542,-785752737293.8834,1772169049929.6257,801906495093.1556,970262554836.4701,22299.634125601006,20272.85749441456,5.445146819385575e+38,3.719448196449007e+38,9.164595015834582e+38,-1.4928743830082464e+38,-3.779465395714286e+37,3.8465732176479234e-05,4.654141075496659e-05,8.500714293144582e-05
1341.923252707274,29143.0723794471,460271929386.1008,658784842737.1392,-556903605168.8181,-797093262759.3008,1776014393568.0781,803646513089.5554,972367880478.5227,22267.28608111582,20243.449509854032,5.429360722129886e+38,3.708665094924985e+38,9.138025817054872e+38,-1.489642080932036e+38,-3.779465395714286e+37,3.8299344076414564e-05,4.634009034660105e-05,8.463943442301561e-05
1371.095497331345,29143.0723794471,450058867376.09314,667937407490.6251,-544546364394.27844,-808167360444.458,1779922709834.8064,805415026200.2499,974507683634.5565,22234.50360714913,20213.646580384524,5.413385999686788e+38,3.6977531480940535e+38,9.111139147780842e+38,-1.4863711566697967e+38,-3.779465395714286e+37,3.813133497126921e-05,4.6136808611646174e-05,8.426814358291539e-05
1400.2677419554163,29143.0723794471,439810736344.923,676873043896.2719,-532146692041.6471,-818978986813.721,1783893085466.4592,807211621173.5729,976681464292.8864,22201.298435155455,20183.459371208188,5.397229291664855e+38,3.686716891312365e+38,9.08394618297722e+38,-1.483062969722881e+38,-3.779465395714286e+37,3.796178754136111e-05,4.5931665588718687e-05,8.38934531300798e-05
1429.4399865794876,29143.0723794471,429532764322.5668,685595126843.2375,-519710913738.3542,-829532225296.5138,1787924621884.446,809035891402.7119,978888730481.7341,22167.68210991668,20152.898377820893,5.380897124883205e+38,3.675560782892323e+38,9.056457907775528e+38,-1.4797188564982958e+38,-3.779465395714286e+37,3.7790782813744595e-05,4.572475931607772e-05,8.35155421298223e-05
1458.6122312035586,29143.0723794471,419229935602.9595,694107121966.7521,-507245060204.6857,-839831269119.9928,1792016435612.8455,810887437114.8126,981128998498.0328,22133.665984312185,20121.973921257704,5.3643959104608266e+38,3.664289202114365e+38,9.028685112575192e+38,-1.4763401297127232e+38,-3.779465395714286e+37,3.761840012813776e-05,4.551618579039873e-05,8.313458591853649e-05
1487.7844758276299,29143.0723794471,408906995010.87634,702412572216.0563,-494754872416.4748,-849880405056.9962,1796167658637.0007,812765865533.2428,983401793103.7579,22099.261214847164,20090.69614402764,5.347731941350427e+38,3.652906447542406e+38,9.000638388892833e+38,-1.472928077887562e+38,-3.779465395714286e+37,3.74447171089344e-05,4.530603893290957e-05,8.275075604184396e-05
1516.956720451701,29143.0723794471,398568452672.61804,710515085178.5759,-482245807377.3665,-859683998088.9951,1800377438706.0405,814670791014.4834,985706647691.5571,22064.478757897097,20059.075006699437,5.33091139029173e+38,3.641416735625766e+38,8.972328125917495e+38,-1.4694839649298498e+38,-3.779465395714286e+37,3.72698096429414e-05,4.509441056245396e-05,8.236422020539537e-05
1546.1289650757722,29143.0723794471,388218589221.6878,718418321155.0154,-469723044417.4012,-869246476977.6152,1804644939582.5305,816601835161.0951,988043104421.4354,22029.329366626633,20027.120285100507,5.3139403081593385e+38,3.6298241995706524e+38,8.943764507729992e+38,-1.4660090297939795e+38,-3.779465395714286e+37,3.709375186248641e-05,4.488139037505262e-05,8.197514223753904e-05
1575.3012096998434,29143.0723794471,377861461374.83777,726125981975.6252,-457191491939.7209,-878572320732.9388,1808969341242.4417,818558626912.2048,990410714330.2368,21993.82358854156,19994.841568091397,5.296824622680564e+38,3.618132888464335e+38,8.914957511144899e+38,-1.4625044862191658e+38,-3.779465395714286e+37,3.6916616133544694e-05,4.46670659295375e-05,8.15836820630822e-05
1604.4734543239147,29143.0723794471,367500907818.1173,733641800544.0597,-444655794542.36285,-887666045962.1495,1813349840028.573,820540802612.9293,992809037415.6437,21957.97176363318,19962.24825587881,5.279570137499007e+38,3.606346766635496e+38,8.885916904134504e+38,-1.45897152253771e+38,-3.779465395714286e+37,3.673847304854119e-05,4.445152263884266e-05,8.118999568738385e-05
1633.645698947986,29143.0723794471,357140555346.83405,740969531091.9464,-432120340447.27423,-896532195078.1007,1817785648760.492,822548006064.1227,995237642696.3693,21921.784023075405,19929.34955883111,5.262182531560287e+38,3.59446971323464e+38,8.856652244794927e+38,-1.4554113015492197e+38,-3.779465395714286e+37,3.655939142349245e-05,4.423484376654611e-05,8.079423519003856e-05
1662.8179435720567,29143.0723794471,346783825207.5828,748112940124.5562,-419589269173.8156,-905175325344.0763,1822275996803.9966,824579888553.8085,997696108250.1881,21885.27028843558,19896.15449676091,5.2446673587967986e+38,3.582505522018764e+38,8.827172880815563e+38,-1.4518249604560657e+38,-3.779465395714286e+37,3.637943829916186e-05,4.4017110428267674e-05,8.039654872742954e-05
1691.990188196128,29143.0723794471,336433939594.6559,755075798035.672,-407066479399.0588,-913599998728.244,1826820130102.994,826636108871.6047,1000184021231.3892,21848.44027136174,19862.671898640714,5.227030048089312e+38,3.5704579013251165e+38,8.797487949414428e+38,-1.4482136108555159e+38,-3.779465395714286e+37,3.6198678945913604e-05,4.379840159754187e-05,7.999708054345548e-05
1721.1624328201992,29143.0723794471,326093928257.2171,761861871367.9442,-394555636952.1025,-921810772539.1149,1831417311176.611,828716333307.4165,1002700977869.1946,21811.30347370972,19828.910402718506,5.209275903483765e+38,3.558330474219296e+38,8.767606377703061e+38,-1.4445783387841263e+38,-3.779465395714286e+37,3.601717687196112e-05,4.357879411579826e-05,7.959597098775938e-05
1750.3346774442705,29143.0723794471,315766635177.54987,768474915693.5934,-382060182894.3835,-929812190811.5852,1836066819084.2432,830820235635.6201,1005246583448.623,21773.869188075325,19794.878457001516,5.191410104642605e+38,3.546126778803538e+38,8.737536883446142e+38,-1.4409202048101565e+38,-3.779465395714286e+37,3.5834993834719154e-05,4.335836270609666e-05,7.91933565408158e-05
1779.5069220683417,29143.0723794471,305454725284.45917,774918669089.2686,-369583341642.52246,-937608776411.8776,1840767949361.1348,832947497085.9135,1007820452275.2213,21736.14649869798,19760.58432007776,5.173437707510822e+38,3.533850268671673e+38,8.707287976182495e+38,-1.4372402441699417e+38,-3.779465395714286e+37,3.5652189854980536e-05,4.3137179990280313e-05,7.878936984526084e-05
1808.6791666924125,29143.0723794471,295160691169.51385,781196846178.1416,-357128129094.60516,-945205023828.8011,1845520013926.9758,835097806301.9565,1010422207625.0193,21698.144282703826,19726.036062246163,5.155363645177709e+38,3.5215043134977765e+38,8.676867958675486e+38,-1.4335394669443467e+38,-3.779465395714286e+37,3.546882323365243e-05,4.291531650922586e-05,7.83841397428783e-05
1837.8514113164838,29143.0723794471,284886859777.2325,787313132711.8809,-344697360724.9388,-952605392618.2426,1850322340969.8857,837270859288.8733,1013051481681.0125,21659.87121165776,19691.241566927525,5.137192728916326e+38,3.5090921997462046e+38,8.64628492866253e+38,-1.4298188582716022e+38,-3.779465395714286e+37,3.5284950570799825e-05,4.2692840745884875e-05,7.79777913166847e-05
1867.023655940555,29143.0723794471,274635399043.54083,793271180664.9756,-332293659616.21796,-959814301467.5671,1855174274808.033,839466359350.6349,1015707915457.3981,21621.335753395444,19656.208532330023,5.118929649383564e+38,3.496617131491315e+38,8.615546780874878e+38,-1.4260793785930222e+38,-3.779465395714286e+37,3.5100626786757485e-05,4.246981915082812e-05,7.757044593758561e-05
1896.1959005646263,29143.0723794471,264408324459.8633,799074603813.92,-319919464401.7131,-966836122846.6768,1860075175731.0283,841684017018.2903,1018391158712.738,21582.546174107745,19620.94447334418,5.100578977964547e+38,3.4840822313358035e+38,8.584661209300351e+38,-1.422321963928282e+38,-3.779465395714286e+37,3.491590514508488e-05,4.224631617001983e-05,7.71622213151047e-05
1925.3681451886976,29143.0723794471,254207505543.0382,804726973774.0121,-307577037093.5103,-973675178212.755,1865024419823.108,843923549969.9563,1021100869853.1516,21543.51054065173,19585.456723643867,5.082145168246135e+38,3.471490541417227e+38,8.553635709663363e+38,-1.4185475261771264e+38,-3.779465395714286e+37,3.473083727715199e-05,4.202239427456511e-05,7.67532315517171e-05
1954.5403898127684,29143.0723794471,244034672193.88275,810231816466.9275,-295268470776.02386,-980335733736.227,1870021398770.0103,846184682943.4297,1023836715826.5806,21504.236723063757,19549.75243797092,5.063632557605125e+38,3.4588450244928475e+38,8.522477582097973e+38,-1.414756953444563e+38,-3.779465395714286e+37,3.454547320815649e-05,4.179811399218935e-05,7.634358720034584e-05
1983.7126344368396,29143.0723794471,233891420929.67285,815592608992.7739,-282995697146.9523,-986821996516.1188,1875065519651.3364,848467147642.2297,1026598372009.1067,21464.7323972517,19513.838594582732,5.0450453688976124e+38,3.4461485650936104e+38,8.491193933991223e+38,-1.4109511103867706e+38,-3.779465395714286e+37,3.435986138438602e-05,4.157353394022397e-05,7.593339532461e-05
2012.8848790609109,29143.0723794471,223779220978.0475,820812776881.0012,-270760493890.56573,-993138111253.808,1880156204720.074,850770682635.8335,1029385522084.2405,21425.005047844752,19477.721997843004,5.026387712236896e+38,3.433403970738579e+38,8.459791682975475e+38,-1.4071308385751346e+38,-3.779465395714286e+37,3.417404870155103e-05,4.13487108598877e-05,7.552275956143873e-05
2042.0571236849821,29143.0723794471,213699420221.9189,825895691695.2922,-258564491870.71954,-999288157355.0771,1885292891170.856,853095033254.8124,1032197857916.0436,21385.061971180723,19441.40928093754,5.0076635868480774e+38,3.420613973201765e+38,8.428277560049843e+38,-1.4032969568759906e+38,-3.779465395714286e+37,3.398808053402614e-05,4.1123699651666985e-05,7.511178018569312e-05
2071.2293683090534,29143.0723794471,203653250986.84158,830844668968.4072,-246409182133.25027,-1005276146431.3877,1890475030898.4207,855439951481.5354,1035035079416.8853,21344.910278412055,19404.906908697976,4.9888768829883936e+38,3.407781229823872e+38,8.396658112812267e+38,-1.3994502618438209e+38,-3.779465395714286e+37,3.3802000764849405e-05,4.089855341161336e-05,7.470055417646278e-05
2100.4016129331244,29143.0723794471,193641835664.02682,835662966443.841,-234295922709.5131,-1011106020172.382,1895702090247.6426,857805195837.0583,1037896894410.5842,21304.556898713035,19368.22118051749,4.970031383922988e+38,3.3949083248618885e+38,8.364939708784878e+38,-1.3955915281258103e+38,-3.779465395714286e+37,3.361585181633958e-05,4.0673323468388774e-05,7.428917528472836e-05
2129.5738575571954,29143.0723794471,183666192163.72607,840353782602.0931,-222225945214.67407,-1016781648562.7534,1900973549756.3997,860190531264.7709,1040783018491.6288,21264.008582572118,19331.358233343857,4.951130767946723e+38,3.381997770870136e+38,8.333128538816858e+38,-1.39172150887582e+38,-3.779465395714286e+37,3.342967468120286e-05,4.0448059420902914e-05,7.387773410210578e-05
2158.746102181267,29143.0723794471,173727239195.11884,844920255450.3256,-210200361236.083,-1022306828417.7972,1906288903892.4595,862595729011.3379,1043693174881.1216,21223.271905154186,19294.324044736182,4.932178610443172e+38,3.3690520101067273e+38,8.301230620549898e+38,-1.3878409361759834e+38,-3.779465395714286e+37,3.324350895400989e-05,4.022280917639871e-05,7.34663181304086e-05
2187.918346805338,29143.0723794471,163825801370.10043,849365461555.1602,-198220168508.57452,-1027685282213.1494,1911647660785.4688,865020566505.4247,1046627094280.0441,21182.353269719042,19257.124435972637,4.913178385972788e+38,3.356073415959937e+38,8.269251801932726e+38,-1.3839505214642694e+38,-3.779465395714286e+37,3.3057392862934234e-05,3.999761898885413e-05,7.305501185178836e-05
2217.0905914294094,29143.0723794471,153962614129.47018,853692415299.3746,-186286256874.88382,-1032920657185.4313,1917049341955.0518,867464827234.6609,1049584514720.3909,21141.258911083278,19219.76507519771,4.8941334703827664e+38,3.343064294389396e+38,8.237197764772162e+38,-1.3800509559664902e+38,-3.779465395714286e+37,3.287136330165217e-05,3.977253349757914e-05,7.264389679923131e-05
2246.2628360534804,29143.0723794471,144138328491.04593,857904068344.2467,-174399414030.60254,-1038016524681.7129,1922493482035.9456,869928300621.2654,1052565181414.6802,21099.9948991138,19182.251480598206,4.875047142931781e+38,3.3300268853774546e+38,8.205074028309236e+38,-1.3761429111313544e+38,-3.779465395714286e+37,3.268545586131244e-05,3.9547595765897376e-05,7.223305162720982e-05
2275.4350806775515,29143.0723794471,134353515620.08742,862003309280.2769,-162560331054.13892,-1042976379736.9095,1927979628501.0125,872410781896.7081,1055568846604.3043,21058.56714224227,19144.58902359827,4.855922588423368e+38,3.3169633643864384e+38,8.172885952809805e+38,-1.372227039067291e+38,-3.779465395714286e+37,3.2499704862493224e-05,3.932284731981224e-05,7.182255218230547e-05
2304.6073253016225,29143.0723794471,124608671223.19394,865992963450.0054,-150769607723.091,-1047803640859.3987,1933507341382.9138,874912071975.7686,1058595269407.1453,21016.981390990648,19106.78293206449,4.836762899342257e+38,3.3038758438179297e+38,8.140638743160187e+38,-1.368303972979877e+38,-3.779465395714286e+37,3.231414338707041e-05,3.909832818656585e-05,7.141247157363626e-05
2333.779569925694,29143.0723794471,114904219767.52528,869875792927.5809,-139027757619.2709,-1052501650006.2994,1939076192995.1523,877431977330.3065,1061644215664.8458,20975.243241498825,19068.838293512916,4.817571077988462e+38,3.2907663744705085e+38,8.108337452458971e+38,-1.3643743276088038e+38,-3.779465395714286e+37,3.212880330992939e-05,3.887407693300849e-05,7.100288024293787e-05
2362.951814549765,29143.0723794471,105240518527.7562,873654496640.6686,-127335213025.29617,-1057073672730.9746,1944685767653.1223,879970309863.0378,1064715457790.0845,20933.358139046315,19030.76005831066,4.798350038604464e+38,3.2776369469927813e+38,8.075986985597245e+38,-1.3604386996634338e+38,-3.779465395714286e+37,3.194371533045904e-05,3.8650130703704584e-05,7.059384603416363e-05
2392.1240591738365,29143.0723794471,95617861463.69583,877331710621.189,-115692329616.29495,-1061522898486.4109,1950335661395.7625,882526886781.5825,1067808774614.1799,20891.331381560503,18992.55304286533,4.779102609491213e+38,3.2644894933287803e+38,8.043592102819993e+38,-1.356497668256064e+38,-3.779465395714286e+37,3.175890900377254e-05,3.8426525258708206e-05,7.018543426248075e-05
2421.296303797907,29143.0723794471,86036482931.91566,880910008372.2454,-104099390950.77087,-1065852441069.1807,1956025481708.3323,885101530473.0204,1070923951235.3119,20849.168123104988,18954.221932796238,4.759831535109194e+38,3.2513258881531304e+38,8.011157423262325e+38,-1.3525517953321305e+38,-3.779465395714286e+37,3.157441277160625e-05,3.820329501094899e-05,6.977770778255524e-05
2450.4685484219785,29143.0723794471,76496561235.08675,884391901339.433,-92556612765.10497,-1070065339189.7007,1961754847246.7947,887694068379.1746,1074060778867.6201,20806.87337734182,18915.77128608205,4.7405394781610576e+38,3.2381479502936637e+38,7.978687428454721e+38,-1.3486016260966437e+38,-3.779465395714286e+37,3.139025399285298e-05,3.79804730631757e-05,6.937072705602869e-05
2479.6407930460496,29143.0723794471,66998222013.02157,887779839475.531,-81064147076.52884,-1074164557155.4766,1967523387564.2288,890304332872.8136,1077219054691.4152,20764.452020962533,18877.205536179918,4.721229021652863e+38,3.224957444139395e+38,7.946186465792257e+38,-1.3446476894362381e+38,-3.779465395714286e+37,3.120645897369109e-05,3.775809124441077e-05,6.896455021810186e-05
2508.813037670121,29143.0723794471,57541541479.65031,891076211888.3386,-69622086099.68738,-1078152985654.951,1973330742839.6602,892932161134.9463,1080398581704.7139,20721.908797083015,18838.528995111814,4.70190267093116e+38,3.2117560810320003e+38,7.91365875196316e+38,-1.3406904983362773e+38,-3.779465395714286e+37,3.102305299727578e-05,3.753618014587512e-05,6.855923314315091e-05
2537.985282294192,29143.0723794471,48126549510.34857,894283347562.1538,-58230465982.13446,-1082033442630.4514,1979176563609.6416,895577395033.3628,1083599168576.2788,20679.248318598107,18799.74585651425,4.682562855693557e+38,3.1985455206391992e+38,7.881108376332757e+38,-1.3367305502925327e+38,-3.779465395714286e+37,3.0840060352963325e-05,3.731476915634789e-05,6.815482950931121e-05
2567.1575269182636,29143.0723794471,38753232584.17341,897403516144.086,-46889270364.27611,-1085808674229.5848,1985060510502.8938,898239881002.5594,1086820629500.3344,20636.475071492187,18760.86019864796,4.663211931970687e+38,3.185327372308579e+38,7.848539304279267e+38,-1.332768327717002e+38,-3.779465395714286e+37,3.065750436504278e-05,3.709388649693022e-05,6.7751390861973e-05
2596.329771542334,29143.0723794471,29421536585.667507,900438928787.0527,-35598433769.39881,-1089481355825.2185,1990982253978.261,900919469925.1631,1090062784053.0979,20593.59341810252,18721.875987364616,4.643852184077764e+38,3.1721031964006513e+38,7.815955380478415e+38,-1.3288042983375015e+38,-3.779465395714286e+37,3.0475407420953977e-05,3.687355925518741e-05,6.734896667614139e-05
2625.5020161664056,29143.0723794471,20131369470.954803,903391739041.9366,-24357844829.4978,-1093054093094.9398,1996941474066.2222,903616017014.9656,1093325457051.2566,20550.60760033246,18682.797079028052,4.6244858265341226e+38,3.158874505600059e+38,7.783360332134182e+38,-1.3248389155907063e+38,-3.779465395714286e+37,3.029379099897323e-05,3.6653813418647166e-05,6.69476044176204e-05
2654.6742607904766,29143.0723794471,10882603802.883472,906264043791.9672,-13167349352.660112,-1096529423151.6066,2002937860114.1482,906329381701.6521,1096608478412.4961,20507.521742812227,18643.627223387703,4.605115005949483e+38,3.14564276620402e+38,7.750757772153503e+38,-1.3208726190083725e+38,-3.779465395714286e+37,3.011267569535236e-05,3.643467390763628e-05,6.654734960298865e-05
2683.846505414548,29143.0723794471,1675079159.983188,909057884222.9462,-2026753237.7697134,-1099909815717.2664,2008971110535.4824,909059427517.3058,1099911683018.1765,20464.33985600507,18604.3700664025,4.58574180287575e+38,3.1324093993872624e+38,7.718151202263012e+38,-1.3169058345965067e+38,-3.779465395714286e+37,2.9932081250898575e-05,3.621616460744082e-05,6.614824585833939e-05
2713.018750038619,29143.0723794471,-7491395576.019951,911775246823.4586,9064174757.725796,-1103197674333.356,2015040932562.9844,911806021984.7505,1103234910578.234,20421.065839257186,18565.029153013536,4.5663682336234804e+38,3.1191757824427947e+38,7.685544016066275e+38,-1.3129389752072967e+38,-3.779465395714286e+37,2.975202657698602e-05,3.5998308399778666e-05,6.575033497676468e-05
2742.19099466269,29143.0723794471,-16617040049.419397,914418064409.6986,20105700391.28645,-1106395337600.685,2021147042006.1614,914569036507.7881,1106578005498.3733,20377.703483789912,18525.607929864364,4.546996252042236e+38,3.1059432499980336e+38,7.652939502040269e+38,-1.3089724409036516e+38,-3.779465395714286e+37,2.9572529780991917e-05,3.578112719357586e-05,6.535365697456777e-05
2771.363239286761,29143.0723794471,-25702100371.83133,916988217170.0054,31098121444.370502,-1109505080443.266,2027289163012.9832,917348346263.3749,1109940816749.6082,20334.256475633087,18486.10974796771,4.527627751264246e+38,3.092713095205856e+38,7.620340846470102e+38,-1.3050066193162288e+38,-3.779465395714286e+37,2.939360819115244e-05,3.5564641955040795e-05,6.495825014619324e-05
2800.5354839108327,29143.0723794471,-34746847170.99548,919487533724.6244,42041765361.59122,-1112529115390.5676,2033467027835.9597,920143830095.7719,1113323197740.188,20290.728398498744,18446.53786531796,4.508264565410995e+38,3.0794865709103148e+38,7.58775113632131e+38,-1.3010418859928638e+38,-3.779465395714286e+37,2.9215278380835528e-05,3.534887273703304e-05,6.456415111786857e-05
2829.7077285349037,29143.0723794471,-43751573742.58585,921917792196.613,52936987014.50996,-1115469593873.25,2039680376602.6353,922955370412.6925,1116725006189.9429,20247.122736594385,18406.895449448824,4.4889084712623544e+38,3.0662648907868054e+38,7.55517336204916e+38,-1.2970786047403414e+38,-3.779465395714286e+37,2.9037556192229703e-05,3.5133838707725446e-05,6.417139489995515e-05
2858.879973158975,29143.0723794471,-52716594300.63678,924280721290.195,63784166584.748375,-1118328607527.9155,2045928957090.555,925782853083.4761,1120146104007.0789,20203.44287737552,18367.18557993561,4.469561189888164e+38,3.053049230456541e+38,7.522610420344706e+38,-1.2931171279584671e+38,-3.779465395714286e+37,2.88604567594491e-05,3.491955817855996e-05,6.378001493800906e-05
2888.0522177830458,29143.0723794471,-61642242322.275566,926578001373.1918,74583707561.20634,-1121108189506.7898,2052212524506.7153,928626167339.2887,1123586357167.4265,20159.692114237132,18327.4112508421,4.450224388242141e+38,3.0398407285753164e+38,7.490065116817457e+38,-1.2891577969664336e+38,-3.779465395714286e+37,2.8683994531057097e-05,3.470604863150003e-05,6.339004316255712e-05
